Filename,Class,Vertices,Faces,Barycenter offset,Principal comp error,SOM error,Max dim
D00597.obj,ComputerKeyboard,8460,50064,1.4648144581746774e-14,-8.881784197001252e-16,0.0,1.0000000176165198
D00600.obj,ComputerKeyboard,1480,3182,1.5441894992276397e-15,0.0,0.0,1.0000000312882822
D00627.obj,ComputerKeyboard,6564,38160,2.430890526019779e-16,0.0,0.0,0.9999999873188411
D00654.obj,ComputerKeyboard,221656,444361,4.1937587786087455e-16,0.0,0.0,0.9999999762877456
D00673.obj,ComputerKeyboard,1751,3254,7.04630639572312e-17,8.881784197001252e-16,0.0,1.0000000304662007
D00676.obj,ComputerKeyboard,7956,42939,1.3205831537137057e-16,0.0,0.0,0.9999999625069682
D00692.obj,ComputerKeyboard,3703,8586,1.646840173874572e-14,0.0,0.0,1.0000000075483417
D00805.obj,ComputerKeyboard,6954,40641,1.9720280790277082e-16,0.0,0.0,0.9999999543697988
D00905.obj,ComputerKeyboard,2275,4546,6.034431172315871e-15,4.440892098500626e-16,0.0,0.9999999677482646
D00990.obj,ComputerKeyboard,1468,2686,4.5249022452654984e-17,0.0,0.0,0.999999990549435
D00035.obj,Cup,14323,28278,6.193274004788788e-20,6.661338147750939e-16,0.0,0.9999999851182324
D00067.obj,Cup,8938,17872,2.0103494173862105e-18,8.881784197001252e-16,0.0,1.0000000147427608
D00174.obj,Cup,12252,24500,1.3799744336195133e-17,-5.551115123125783e-16,0.0,0.9999999801212742
D00206.obj,Cup,17594,34994,2.4845329615742866e-17,-4.440892098500626e-16,0.0,1.0000000266581057
D00214.obj,Cup,25371,50738,1.3145207983561443e-17,9.992007221626409e-16,0.0,0.9999999643972641
D00270.obj,Cup,14090,28170,1.6385493561309852e-17,8.881784197001252e-16,0.0,1.0000000121133572
D00328.obj,Cup,13122,26240,1.4695049818413887e-17,6.661338147750939e-16,0.0,0.9999999662574108
D00355.obj,Cup,7114,14224,2.4982172922483236e-18,-3.3306690738754696e-16,0.0,0.999999990529997
D00363.obj,Cup,5433,6976,1.629857088361302e-17,0.0,0.0,0.9999999969871487
D00457.obj,Cup,10872,21740,5.281815717546586e-18,-4.440892098500626e-16,0.0,1.000000019418337
D00463.obj,Cup,26609,53218,3.5239571031868394e-19,-7.771561172376096e-16,0.0,0.9999999682573437
D00519.obj,Cup,7976,15853,1.0849379752438182e-18,0.0,0.0,1.0000000342396484
D00550.obj,Cup,13747,24928,5.883412629920173e-17,8.881784197001252e-16,0.0,1.0000000301397576
D00587.obj,Cup,7102,14200,1.3224723638107557e-17,9.992007221626409e-16,0.0,0.9999999842757822
D00638.obj,Cup,6786,13568,6.98217339699041e-18,1.3322676295501878e-15,0.0,1.0000000052431166
D00642.obj,Cup,9512,18914,4.3804363237894966e-18,8.881784197001252e-16,0.0,0.9999999783641285
D00738.obj,Cup,10318,20331,9.10613429766063e-19,-4.440892098500626e-16,0.0,1.0000000133231752
D00843.obj,Cup,9127,16832,3.5795725028490283e-19,0.0,0.0,1.0000000245435627
D00874.obj,Cup,17730,35324,1.0221374237587965e-17,-1.1102230246251565e-16,0.0,1.0000000057461498
D00882.obj,Cup,16983,33962,3.508833948586248e-18,6.661338147750939e-16,0.0,0.9999999835935938
m494.obj,Cup,2800,5596,7.005076477798008e-16,1.5543122344752192e-15,0.0,0.9999999897136986
m495.obj,Cup,5820,11630,1.879562988988832e-16,4.440892098500626e-16,0.0,1.0000000132733833
m496.obj,Cup,7115,14230,3.5302896049307064e-16,0.0,0.0,1.0000000272068443
m497.obj,Cup,4039,8088,8.751381551287851e-16,4.440892098500626e-16,0.0,1.0000000131794275
m498.obj,Cup,5977,11714,2.303956720983254e-16,4.440892098500626e-16,0.0,0.9999999834685231
m499.obj,Cup,4793,9448,2.2493041577639544e-16,4.440892098500626e-16,0.0,1.0000000162961746
m500.obj,Cup,6830,13656,1.1230101172919485e-16,-6.661338147750939e-16,0.0,0.9999999780423091
m501.obj,Cup,7222,14300,2.7478912699707394e-16,8.881784197001252e-16,0.0,0.999999971878694
m502.obj,Cup,7500,14996,3.5164916189894056e-16,-1.1102230246251565e-16,0.0,1.0000000229152137
m526.obj,Cup,4199,8316,8.575948668374261e-17,-4.440892098500626e-16,0.0,1.0000000086007774
D00048.obj,DeskLamp,13118,26001,2.9440520390984606e-17,1.3322676295501878e-15,0.0,0.9999999961430065
D00090.obj,DeskLamp,6516,11216,3.542143986944789e-18,8.881784197001252e-16,0.0,1.000000001605773
D00147.obj,DeskLamp,2390,4740,3.8022358251941625e-18,0.0,0.0,0.9999999931620414
D00257.obj,DeskLamp,6891,13716,1.1175428528857728e-18,0.0,0.0,1.000000026921195
D00268.obj,DeskLamp,1717,3393,5.117696654986397e-18,8.881784197001252e-16,0.0,0.999999967200847
D00330.obj,DeskLamp,13579,18523,8.80615275206408e-18,4.440892098500626e-16,0.0,1.0000000297529308
D00378.obj,DeskLamp,4273,8505,7.970382488767189e-19,2.220446049250313e-16,0.0,1.000000024445824
D00435.obj,DeskLamp,7515,15002,5.8200139432727925e-19,-4.440892098500626e-16,0.0,0.999999981477693
D00455.obj,DeskLamp,7627,15060,2.5521717780073094e-18,-4.440892098500626e-16,0.0,1.0000000334955252
D00531.obj,DeskLamp,3222,6390,9.990156499882364e-18,-1.3322676295501878e-15,0.0,1.000000029115288
D00547.obj,DeskLamp,22837,45584,4.833802196480343e-18,4.440892098500626e-16,0.0,1.000000001140282
D00686.obj,DeskLamp,5687,11221,1.936628175178389e-18,0.0,0.0,0.9999999935051016
D00693.obj,DeskLamp,5650,11214,1.9666681328742614e-17,8.881784197001252e-16,0.0,1.0000000114257814
D00698.obj,DeskLamp,6499,12845,4.085527979375541e-18,6.661338147750939e-16,0.0,1.0000000135664138
D00715.obj,DeskLamp,9625,19238,3.2604946479073804e-18,-3.3306690738754696e-16,0.0,1.0000000274742713
D00744.obj,DeskLamp,21616,38066,1.3714777414018452e-17,0.0,0.0,0.9999999973628688
D00759.obj,DeskLamp,5982,11780,1.2071225789048578e-17,8.881784197001252e-16,0.0,0.9999999747777857
D00776.obj,DeskLamp,4571,9232,1.922228408592643e-19,8.881784197001252e-16,0.0,1.0000000300234118
D00797.obj,DeskLamp,14960,28504,4.66092150118365e-18,-4.440892098500626e-16,0.0,1.0000000136338207
D00912.obj,DeskLamp,10656,8640,2.184274991523198e-18,0.0,0.0,1.0000000222385406
m603.obj,DeskLamp,3292,6572,3.872453195429632e-16,8.881784197001252e-16,0.0,1.0000000115960064
m604.obj,DeskLamp,1821,3433,8.124059252197922e-17,-8.881784197001252e-16,0.0,1.0000000229243904
m605.obj,DeskLamp,3199,6299,7.152436359849257e-16,5.551115123125783e-16,0.0,0.9999999674613396
m606.obj,DeskLamp,2472,4912,1.1910684667627283e-16,0.0,0.0,1.0000000384961563
m608.obj,DeskLamp,7305,14403,1.7735407098607724e-16,3.3306690738754696e-16,0.0,0.9999999495111938
m609.obj,DeskLamp,2897,5756,1.2550336138500265e-16,4.440892098500626e-16,0.0,1.0000000118575594
m611.obj,DeskLamp,2669,5306,9.916670136890557e-17,-2.220446049250313e-16,0.0,0.999999968267844
m613.obj,DeskLamp,1493,2854,5.566668339711224e-16,6.661338147750939e-16,0.0,0.9999999875234528
m614.obj,DeskLamp,3147,6306,1.114933579782724e-16,2.220446049250313e-16,0.0,0.9999999793419148
m615.obj,DeskLamp,2741,5522,3.2671761782737466e-16,8.881784197001252e-16,0.0,1.0000000177646309
m616.obj,DeskLamp,14129,28358,1.7143240814157201e-16,0.0,0.0,1.000000041350313
D00118.obj,DeskPhone,12443,21950,2.0034391576062178e-18,-6.661338147750939e-16,0.0,1.0000000321687381
D00135.obj,DeskPhone,6615,12583,7.845967098864203e-18,-6.661338147750939e-16,0.0,0.9999999682697286
D00154.obj,DeskPhone,17247,22944,9.080155781020048e-18,0.0,0.0,1.0000000194088083
D00220.obj,DeskPhone,11352,22636,8.441558860610896e-19,2.4424906541753444e-15,0.0,0.999999966651065
D00316.obj,DeskPhone,48093,94497,3.964322971452198e-18,-6.661338147750939e-16,0.0,0.9999999830239916
D00318.obj,DeskPhone,8538,16944,5.126674742707359e-19,-1.6653345369377348e-15,0.0,0.9999999937397375
D00403.obj,DeskPhone,27361,54523,1.9516256943753188e-17,4.440892098500626e-16,0.0,0.9999999985004174
D00486.obj,DeskPhone,11434,22784,1.260297261862827e-17,-8.881784197001252e-16,0.0,0.9999999899496943
D00511.obj,DeskPhone,31349,60638,4.998593631853628e-18,8.881784197001252e-16,0.0,1.00000002159559
D00556.obj,DeskPhone,14162,28260,4.1487473434323856e-20,1.1102230246251565e-16,0.0,0.9999999688177031
D00576.obj,DeskPhone,13619,26647,1.2951129576314688e-19,0.0,0.0,0.999999975884366
D00680.obj,DeskPhone,18042,35592,5.6077838093547305e-18,0.0,0.0,1.0000000170566508
D00706.obj,DeskPhone,44937,51962,2.3191368794504776e-18,0.0,0.0,1.000000014360864
D00773.obj,DeskPhone,23711,42664,2.0877618866429376e-18,0.0,0.0,1.0000000116002814
D00829.obj,DeskPhone,19016,37984,2.155757862440652e-18,-1.1102230246251565e-16,0.0,1.0000000149264094
D00894.obj,DeskPhone,11119,22140,7.479372443947819e-18,0.0,0.0,1.0000000215680045
D00897.obj,DeskPhone,27510,53857,1.1074798635444178e-17,0.0,0.0,0.9999999982649492
D00899.obj,DeskPhone,39872,79652,3.3669267990687636e-18,8.881784197001252e-16,0.0,1.0000000238484164
D00957.obj,DeskPhone,14677,28992,1.0720490175784596e-17,0.0,0.0,0.9999999897083557
D00958.obj,DeskPhone,11731,16509,3.4280969971142534e-18,0.0,0.0,0.9999999952980747
D01005.obj,Door,6044,11464,3.7710750322005526e-16,0.0,0.0,1.0000000299085592
D01029.obj,Door,1843,3552,1.4893357472218975e-16,0.0,0.0,1.000000023070594
D01052.obj,Door,4212,8342,4.767923121721091e-17,0.0,0.0,0.9999999753822111
D01058.obj,Door,6311,12576,7.924393934335435e-16,-4.440892098500626e-16,0.0,1.0000000207718687
D01062.obj,Door,6509,13682,1.869337848148826e-16,0.0,0.0,1.0000000221612808
D01076.obj,Door,7225,14470,7.291165268077648e-18,1.1102230246251565e-16,0.0,0.9999999916384665
D01104.obj,Door,8047,16128,4.748103479210417e-16,0.0,0.0,1.0000000084399112
D01114.obj,Door,3273,6494,9.194071360761516e-17,6.661338147750939e-16,0.0,1.0000000052385793
D01121.obj,Door,1277,2418,3.643376642416521e-17,0.0,0.0,0.9999999731241691
D01129.obj,Door,8846,15673,3.7571344846794865e-17,0.0,0.0,0.9999999975627594
D01136.obj,Door,4728,9346,5.409233079408943e-16,-4.440892098500626e-16,0.0,1.0000000267995233
D01139.obj,Door,714,1302,5.030893923120335e-17,0.0,0.0,1.000000021457363
D01141.obj,Door,5741,11199,8.218812623161766e-17,0.0,0.0,1.0000000031773992
D01143.obj,Door,911,1798,6.599316278622305e-16,1.5543122344752192e-15,0.0,1.0000000151135504
D01144.obj,Door,3206,6722,5.016793458343727e-18,0.0,0.0,0.9999999933052104
D01155.obj,Door,3061,5484,5.2392644237442414e-17,0.0,0.0,0.9999999638749875
D01158.obj,Door,2865,5744,2.1345390718511859e-16,-2.220446049250313e-16,0.0,0.999999968859601
D01167.obj,Door,6417,13592,1.0261175270232955e-15,8.881784197001252e-16,0.0,1.0000000112092087
D01177.obj,Door,1400,2602,8.627129563166272e-16,-4.440892098500626e-16,0.0,1.0000000297592067
D01194.obj,Door,1239,2323,2.0258247018274942e-16,0.0,0.0,1.0000000174148747
m1707.obj,Door,1862,3590,2.2584364870755635e-16,-4.440892098500626e-16,0.0,1.0000000058911096
m1708.obj,Door,1278,2420,8.550050904108982e-16,0.0,0.0,0.9999999806722659
m1710.obj,Door,1984,3874,7.638458014913568e-16,0.0,0.0,0.9999999765372393
m1711.obj,Door,3199,6708,9.654075489307822e-16,8.881784197001252e-16,0.0,1.0000000250369308
m1712.obj,Door,7202,14424,2.2195975316615325e-16,4.440892098500626e-16,0.0,0.9999999804773683
m1713.obj,Door,6044,11464,3.7710750322005526e-16,0.0,0.0,1.0000000299085592
m1714.obj,Door,7905,15837,5.210795057560646e-16,0.0,0.0,0.9999999754446929
m1715.obj,Door,4201,8320,4.0675475428730636e-16,0.0,0.0,0.9999999998662896
m1716.obj,Door,5749,11215,1.2823037460100194e-16,0.0,0.0,1.0000000128638253
m1717.obj,Door,6225,12404,6.600647376290197e-16,-4.440892098500626e-16,0.0,1.0000000082943317
m1718.obj,Door,8863,15707,1.4363670596655592e-16,-4.440892098500626e-16,0.0,1.000000027861929
m1720.obj,Door,4809,9508,9.68092186199469e-16,8.881784197001252e-16,0.0,1.0000000065588037
m1721.obj,Door,2865,5744,2.3153026450043563e-16,-6.661338147750939e-16,0.0,0.9999999761068372
m1722.obj,Door,3292,6532,7.62815860657861e-17,3.3306690738754696e-16,0.0,0.9999999768616565
m1723.obj,Door,6504,13672,4.0922102926269167e-17,-4.440892098500626e-16,0.0,1.0000000033473284
m1724.obj,Door,6396,13546,8.0839963071270235e-16,0.0,0.0,0.9999999699689943
m1725.obj,Door,6947,13959,3.326049335052163e-16,1.3322676295501878e-15,0.0,0.9999999660463654
m1726.obj,Door,3064,5490,3.18962748596397e-17,-4.440892098500626e-16,0.0,1.00000003404037
m1727.obj,Door,11600,23084,2.0741598446797264e-16,-8.881784197001252e-16,0.0,0.999999989590733
m1728.obj,Door,10800,21348,2.3317165097920467e-17,8.881784197001252e-16,0.0,0.9999999828139449
m1729.obj,Door,7282,14456,1.8234663529671096e-16,-1.6653345369377348e-15,0.0,1.0000000026382376
m1730.obj,Door,7282,14456,1.8234663529671096e-16,-1.6653345369377348e-15,0.0,1.0000000026382376
m1731.obj,Door,6654,13444,2.4625309796374603e-16,-5.551115123125783e-16,0.0,1.000000008284842
m1732.obj,Door,7982,15941,4.5728030210397884e-17,-2.220446049250313e-16,0.0,1.0000000113740553
D00026.obj,Drum,5506,32619,1.8328151271173403e-16,1.3322676295501878e-15,0.0,0.9999999952466034
D00063.obj,Drum,6661,14082,6.532289349632799e-15,4.440892098500626e-16,0.0,1.000000036898117
D00115.obj,Drum,3380,6756,1.025123276826095e-16,3.3306690738754696e-16,0.0,0.99999996049236
D00163.obj,Drum,8433,37275,1.3756770057819052e-15,-1.1102230246251565e-16,0.0,0.9999999714656711
D00189.obj,Drum,5017,10030,3.286620614862667e-15,1.1102230246251565e-16,0.0,0.9999999689023562
D00193.obj,Drum,11410,23908,2.4589632370505103e-16,-8.881784197001252e-16,0.0,1.0000000262205107
D00297.obj,Drum,5561,33351,1.6204007479489101e-15,4.440892098500626e-16,0.0,1.0000000342485056
D00298.obj,Drum,10942,21804,9.78024262008224e-16,1.3322676295501878e-15,0.0,1.0000000283158919
D00308.obj,Drum,9422,19205,1.331941635624337e-15,-4.440892098500626e-16,0.0,0.9999999739059796
D00375.obj,Drum,9224,18959,4.260427976976686e-17,8.881784197001252e-16,0.0,1.0000000324404565
D00383.obj,Drum,3310,6906,3.464167713355562e-15,-4.440892098500626e-16,0.0,0.9999999992554096
D00404.obj,Drum,57380,116591,1.8018279807824086e-14,-2.220446049250313e-16,0.0,1.0000000012780172
D00551.obj,Drum,15313,31006,2.2759316867925184e-15,-6.661338147750939e-16,0.0,1.0000000028483382
D00557.obj,Drum,8108,16347,3.626508718776918e-16,4.440892098500626e-16,0.0,0.9999999639592023
D00596.obj,Drum,54850,111598,1.6325807807063025e-18,8.881784197001252e-16,0.0,1.000000021472556
D00709.obj,Drum,500,996,6.092023502445244e-14,-4.440892098500626e-16,0.0,0.9999999858317041
D00939.obj,Drum,5390,33603,2.7181088605394653e-16,-2.220446049250313e-16,0.0,1.0000000143855299
D00951.obj,Drum,7993,50202,1.634144076006579e-14,0.0,0.0,1.000000019221872
D00980.obj,Drum,5653,33699,4.2381350347167734e-16,0.0,0.0,1.0000000243004603
D00982.obj,Drum,1366,2781,3.006505412186984e-17,-6.661338147750939e-16,0.0,1.0000000287223136
D00012.obj,Fish,5928,10966,4.148460783105436e-18,-8.881784197001252e-16,0.0,1.0000000236909017
D00022.obj,Fish,6031,11167,1.227738685521123e-19,0.0,0.0,0.999999969373742
D00024.obj,Fish,4859,9069,1.8738821839198532e-18,-7.771561172376096e-16,0.0,0.9999999719051724
D00030.obj,Fish,4843,8918,2.8880864349595555e-18,-8.881784197001252e-16,0.0,0.9999999795369644
D00142.obj,Fish,6667,12445,4.179360224255981e-18,-4.440892098500626e-16,0.0,1.0000000100929818
D00165.obj,Fish,5332,9906,2.65302232673991e-20,0.0,0.0,0.9999999945854285
D00251.obj,Fish,10521,19783,1.2692792839605101e-17,-4.440892098500626e-16,0.0,1.0000000137657583
D00293.obj,Fish,7595,14140,1.9099366136062063e-18,8.881784197001252e-16,0.0,1.0000000065029735
D00351.obj,Fish,7499,13968,4.012704801678992e-18,-4.440892098500626e-16,0.0,0.9999999886733306
D00398.obj,Fish,6037,11137,3.949602381238446e-18,0.0,0.0,0.9999999825774174
D00450.obj,Fish,6321,11642,3.3986234677564782e-18,8.881784197001252e-16,0.0,0.9999999931184427
D00535.obj,Fish,6200,11384,1.8516086382085334e-18,-1.3322676295501878e-15,0.0,1.00000001259753
D00633.obj,Fish,5382,10023,1.6347562509858904e-18,0.0,0.0,0.9999999922126965
D00636.obj,Fish,6470,11829,2.0617786675452295e-18,0.0,0.0,0.9999999888966262
D00643.obj,Fish,5399,9968,7.736696192296509e-19,-4.440892098500626e-16,0.0,0.9999999959904788
D00682.obj,Fish,6209,11770,3.414585928951188e-21,0.0,0.0,0.999999973217265
D00748.obj,Fish,5046,8098,2.8648880278769683e-18,0.0,0.0,0.999999967582694
D00763.obj,Fish,10218,19129,8.304425881472755e-18,-4.440892098500626e-16,0.0,0.9999999956627617
D00850.obj,Fish,6509,12074,1.1508866381948027e-18,-4.440892098500626e-16,0.0,0.9999999956591882
D00950.obj,Fish,5425,9763,1.459369259333195e-20,1.7763568394002505e-15,0.0,1.0000000347702258
D00028.obj,FloorLamp,7519,14928,5.735261864273827e-18,-4.440892098500626e-16,0.0,0.9999999774973614
D00093.obj,FloorLamp,16162,33225,3.2286339838675033e-19,1.3322676295501878e-15,0.0,0.9999999876096874
D00186.obj,FloorLamp,7694,15316,2.2073918017955047e-18,1.1102230246251565e-15,0.0,0.9999999914374356
D00211.obj,FloorLamp,5097,9970,7.609748048793666e-18,-2.220446049250313e-16,0.0,1.000000006131109
D00228.obj,FloorLamp,6867,13722,2.2251576148073647e-18,-1.1102230246251565e-16,0.0,1.0000000363134167
D00388.obj,FloorLamp,23483,46095,9.867675801297378e-21,1.1102230246251565e-15,0.0,0.9999999927773029
D00400.obj,FloorLamp,14213,18962,7.3208851893014e-19,0.0,0.0,1.0000000339610484
D00408.obj,FloorLamp,23503,46487,1.3886802267595882e-18,0.0,0.0,1.0000000311939328
D00447.obj,FloorLamp,19503,38980,4.274912243065099e-19,0.0,0.0,1.0000000233172166
D00495.obj,FloorLamp,8649,17245,6.0307184198514955e-18,-2.220446049250313e-16,0.0,0.9999999852183824
D00563.obj,FloorLamp,11136,26964,2.6783064958801554e-20,4.440892098500626e-16,0.0,0.9999999844533873
D00580.obj,FloorLamp,39647,46682,9.78059582420336e-18,8.881784197001252e-16,0.0,1.0000000188376246
D00740.obj,FloorLamp,8009,16002,1.3835777115291043e-18,-1.1102230246251565e-16,0.0,0.9999999894345454
D00856.obj,FloorLamp,11242,22478,1.1059788571279192e-18,4.440892098500626e-16,0.0,1.0000000110370997
D00875.obj,FloorLamp,15152,30052,2.8133141498453546e-18,1.3322676295501878e-15,0.0,0.9999999645757264
D00876.obj,FloorLamp,14464,28920,1.1701168126249865e-18,-1.1102230246251565e-15,0.0,0.9999999787495015
D00888.obj,FloorLamp,9811,19616,1.3471846787843409e-18,-4.440892098500626e-16,0.0,0.9999999697711955
D00924.obj,FloorLamp,17626,34872,1.514492641349883e-18,1.1102230246251565e-16,0.0,0.9999999957596835
D00955.obj,FloorLamp,8300,16560,1.1188053014010417e-17,0.0,0.0,0.9999999678886876
D00981.obj,FloorLamp,9039,17859,1.5665920914958943e-18,4.440892098500626e-16,0.0,1.0000000058150023
m617.obj,FloorLamp,3616,7176,7.82120472175992e-16,-2.220446049250313e-16,0.0,0.9999999817885803
m618.obj,FloorLamp,1391,2770,8.041419998498414e-17,-1.4432899320127035e-15,0.0,1.000000008648705
m619.obj,FloorLamp,1009,1992,6.901421677767915e-17,4.440892098500626e-16,0.0,0.9999999793238508
m620.obj,FloorLamp,5584,11058,7.613717929692581e-18,4.440892098500626e-16,0.0,1.000000002437087
m621.obj,FloorLamp,1514,3018,1.3701923254499317e-17,-3.3306690738754696e-16,0.0,0.9999999688240546
m622.obj,FloorLamp,373,726,8.55882146108632e-17,-4.440892098500626e-16,0.0,1.000000022052928
m623.obj,FloorLamp,1295,2572,2.424564593219325e-16,0.0,0.0,0.9999999721111281
m624.obj,FloorLamp,511,1006,1.2804425418003356e-17,-4.440892098500626e-16,0.0,1.0000000109146745
D00050.obj,Glasses,6852,11300,1.6854406921112532e-17,4.440892098500626e-16,0.0,1.000000024308713
D00201.obj,Glasses,6519,12656,5.430169657346197e-18,-4.440892098500626e-16,0.0,0.9999999792049614
D00225.obj,Glasses,4176,8221,4.9419380695359185e-18,-8.881784197001252e-16,0.0,0.9999999617166982
D00432.obj,Glasses,2401,4606,1.774985105944249e-17,-2.220446049250313e-16,0.0,1.0000000132203595
D00475.obj,Glasses,3011,5988,1.6535982430651214e-18,-4.440892098500626e-16,0.0,0.9999999630919973
D00507.obj,Glasses,6852,11300,2.206480644920195e-17,0.0,0.0,1.000000022616357
D00560.obj,Glasses,2190,4334,5.362696740818206e-18,8.881784197001252e-16,0.0,1.0000000310691342
D00575.obj,Glasses,17472,32776,3.5808217788607946e-17,4.440892098500626e-16,0.0,1.0000000387019814
D00630.obj,Glasses,3026,5931,1.1080236881695268e-17,4.440892098500626e-16,0.0,0.999999962336449
D00640.obj,Glasses,13986,25604,2.1288900615470527e-17,-4.440892098500626e-16,0.0,1.0000000215560139
D00656.obj,Glasses,4392,12140,1.2991779836160956e-16,-4.440892098500626e-16,0.0,1.000000040237182
D00660.obj,Glasses,10770,18568,1.5178204698152433e-18,-2.220446049250313e-16,0.0,1.0000000211723767
D00717.obj,Glasses,5353,10658,3.509118061474971e-18,1.3322676295501878e-15,0.0,0.9999999870748887
D00730.obj,Glasses,2043,4074,5.892893093056356e-19,-1.3322676295501878e-15,0.0,0.9999999801051693
D00813.obj,Glasses,1423,2810,1.5078437191153038e-16,0.0,0.0,0.9999999796963546
D00816.obj,Glasses,15752,30220,9.492934641724712e-19,4.440892098500626e-16,0.0,1.00000002923127
D00877.obj,Glasses,3576,6861,2.8163880020455504e-17,4.440892098500626e-16,0.0,1.0000000306768113
D00883.obj,Glasses,2142,4150,2.292483075860378e-17,4.440892098500626e-16,0.0,0.9999999769685166
D00937.obj,Glasses,2441,4888,8.1501803192287255e-19,4.440892098500626e-16,0.0,1.0000000482952602
D00994.obj,Glasses,2878,5678,6.924699862807297e-19,-4.440892098500626e-16,0.0,0.9999999995609012
D00023.obj,Guitar,8648,17002,3.187653008508352e-18,-4.440892098500626e-16,0.0,1.0000000291373832
D00041.obj,Guitar,28373,50370,3.217488291722916e-19,-2.220446049250313e-16,0.0,0.9999999737444799
D00076.obj,Guitar,8889,17465,3.3799236485967923e-19,0.0,0.0,0.9999999880142278
D00097.obj,Guitar,3479,6866,3.186754759121858e-18,9.992007221626409e-16,0.0,1.0000000179118003
D00124.obj,Guitar,5717,10968,5.261371105822785e-19,-4.440892098500626e-16,0.0,1.0000000312721034
D00222.obj,Guitar,6759,13380,8.85446448010047e-19,0.0,0.0,1.0000000089881307
D00232.obj,Guitar,7781,12087,3.243355288281674e-18,-2.220446049250313e-16,0.0,1.0000000209870068
D00335.obj,Guitar,32795,64993,9.605546167484446e-17,0.0,0.0,1.0000000060174974
D00374.obj,Guitar,10127,19887,1.67485944064026e-17,1.7763568394002505e-15,0.0,0.9999999604229528
D00414.obj,Guitar,5485,10587,3.130652329896235e-18,8.881784197001252e-16,0.0,1.0000000334313737
D00416.obj,Guitar,9963,19431,6.4275652524554436e-18,8.881784197001252e-16,0.0,0.9999999769449421
D00461.obj,Guitar,8636,16932,5.596953270866437e-20,8.881784197001252e-16,0.0,0.9999999822151515
D00464.obj,Guitar,7514,14270,4.953049952391578e-19,0.0,0.0,0.999999989667125
D00494.obj,Guitar,32748,47406,2.5929775647589354e-18,8.881784197001252e-16,0.0,0.9999999819089657
D00534.obj,Guitar,7659,15108,6.511666320289292e-19,1.7763568394002505e-15,0.0,1.000000019094223
D00549.obj,Guitar,10340,20236,2.244581508472574e-17,-4.440892098500626e-16,0.0,0.9999999819113842
D00645.obj,Guitar,6077,12018,4.435811339712275e-18,-4.440892098500626e-16,0.0,1.000000030647017
D00655.obj,Guitar,8251,11008,1.5537013523724266e-18,-8.881784197001252e-16,0.0,1.0000000264884978
D00844.obj,Guitar,9253,13769,4.440190825574788e-18,0.0,0.0,1.0000000340244772
D00849.obj,Guitar,29495,58093,1.452472334415051e-18,0.0,0.0,0.9999999967145294
D00103.obj,Gun,10282,20482,1.9532851010451815e-17,0.0,0.0,1.000000020135067
D00137.obj,Gun,5308,10332,3.9088583646637466e-19,0.0,0.0,0.9999999720565753
D00140.obj,Gun,11206,22150,1.003489990100943e-20,0.0,0.0,0.9999999679333789
D00153.obj,Gun,4146,8268,3.775188482638305e-19,1.1102230246251565e-16,0.0,0.9999999665111272
D00161.obj,Gun,6939,13846,2.238341585773175e-19,-1.1102230246251565e-16,0.0,0.9999999704569869
D00204.obj,Gun,5558,10640,7.128507265721836e-18,0.0,0.0,0.9999999873132035
D00207.obj,Gun,16366,31917,6.087353289544317e-19,0.0,0.0,1.0000000226519643
D00209.obj,Gun,6826,6484,3.4206846218782563e-19,0.0,0.0,0.9999999736758404
D00239.obj,Gun,4240,8469,5.840610326796263e-19,0.0,0.0,0.9999999852988807
D00244.obj,Gun,13307,26562,3.524369647941415e-19,0.0,0.0,0.9999999903775093
D00282.obj,Gun,8513,16945,1.555101325601147e-17,-4.440892098500626e-16,0.0,0.9999999770588677
D00368.obj,Gun,13375,26718,3.0948905075916096e-19,9.992007221626409e-16,0.0,1.0000000095337165
D00425.obj,Gun,10850,21237,2.8964225501934934e-19,-4.440892098500626e-16,0.0,1.0000000329528667
D00477.obj,Gun,4927,9527,1.4286511909187481e-19,-4.440892098500626e-16,0.0,1.0000000108393143
D00606.obj,Gun,20131,40212,6.546801199539081e-19,-4.440892098500626e-16,0.0,1.0000000278546264
D00802.obj,Gun,3784,7532,4.1289002199529276e-19,2.220446049250313e-16,0.0,0.9999999635310257
D00819.obj,Gun,17257,34169,1.820726509017268e-18,8.881784197001252e-16,0.0,1.0000000293796387
D00826.obj,Gun,11855,23596,2.8963296814028808e-18,0.0,0.0,1.0000000221217957
D00929.obj,Gun,9564,19052,2.9136024032573303e-19,1.1102230246251565e-15,0.0,1.0000000315240676
D00972.obj,Gun,28870,56646,9.632086695911907e-18,0.0,0.0,0.9999999985047343
m648.obj,Gun,2935,5822,1.480423670329662e-17,4.440892098500626e-16,0.0,1.0000000185384417
m649.obj,Gun,5015,9422,2.0254635966872915e-16,0.0,0.0,1.000000024974411
m650.obj,Gun,5776,10705,4.389203787448471e-17,-4.440892098500626e-16,0.0,0.9999999646217191
m651.obj,Gun,2216,4254,9.137178505731555e-16,8.881784197001252e-16,0.0,1.0000000030540366
m652.obj,Gun,13001,24304,1.3593114201978197e-16,-2.220446049250313e-16,0.0,0.999999966409383
m653.obj,Gun,3777,7530,2.044144228392856e-16,1.1102230246251565e-16,0.0,1.0000000052281994
m654.obj,Gun,3750,7460,3.1629802594464313e-16,0.0,0.0,1.0000000413200543
