query_filepath,query_category,match_filepath,match_category,distance
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m1146.obj,Biplane,1.8568326307251322
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m61.obj,AquaticAnimal,2.1299653074824376
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m74.obj,AquaticAnimal,2.3070741337227805
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m77.obj,AquaticAnimal,2.3219618107683773
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,D00020.obj,Bottle,2.3529750059480667
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,D00931.obj,Bicycle,2.391426230745848
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,D00930.obj,Bicycle,3.068327632085791
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,D00892.obj,Bottle,3.1451594713147237
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m76.obj,AquaticAnimal,3.153491380490538
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m1472.obj,Bicycle,3.165996422778071
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m1132.obj,Biplane,3.2184160767613617
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m471.obj,BuildingNonResidential,3.8581027517573125
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,D00208.obj,Bottle,3.9443448460206265
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m1340.obj,AircraftBuoyant,3.9845851412021136
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m483.obj,Bottle,4.198416668864794
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m1127.obj,Biplane,4.610696796737788
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m39.obj,Bird,4.707706850707043
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m1477.obj,Bicycle,4.804354318382129
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,D00347.obj,Bottle,4.879418373663949
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m489.obj,Bottle,5.027982344662696
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m487.obj,Bottle,5.195200656591389
./data_normalized/AquaticAnimal/m60.obj,AquaticAnimal,m486.obj,Bottle,5.3912986805361
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m61.obj,AquaticAnimal,0.0
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m74.obj,AquaticAnimal,0.5137550179603717
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m1146.obj,Biplane,0.8101290732749514
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m1132.obj,Biplane,1.2298325384134594
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m78.obj,AquaticAnimal,1.6297603837890937
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m412.obj,BuildingNonResidential,1.6714358431874665
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,D00736.obj,Bird,1.6739420580308864
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,D00020.obj,Bottle,1.7857664257447954
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m483.obj,Bottle,2.128449586574663
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m60.obj,AquaticAnimal,2.1299653074824376
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m1341.obj,AircraftBuoyant,2.2810745057243875
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,D00931.obj,Bicycle,2.4404145490497533
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m1135.obj,Biplane,2.6435101915630526
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m484.obj,Bottle,2.928781271340213
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,D00930.obj,Bicycle,3.1784979897295145
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m486.obj,Bottle,3.384973604832037
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m68.obj,AquaticAnimal,3.983056118341768
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m47.obj,Bird,4.197560248293154
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,D00892.obj,Bottle,4.332778907059931
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m77.obj,AquaticAnimal,4.421541261863129
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,D00208.obj,Bottle,4.953676825649486
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m1472.obj,Bicycle,5.250656971209803
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m76.obj,AquaticAnimal,5.2601728282614175
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m1137.obj,Biplane,5.577646771090652
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,D00750.obj,Bicycle,5.6705055910775
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m471.obj,BuildingNonResidential,5.967161662291687
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m1340.obj,AircraftBuoyant,6.075523999619454
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,D00322.obj,Bed,6.0801102968944924
./data_normalized/AquaticAnimal/m61.obj,AquaticAnimal,m69.obj,AquaticAnimal,6.269219864801279
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m62.obj,AquaticAnimal,0.0
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m1478.obj,Bicycle,18.520217973249146
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00621.obj,Bicycle,18.588068735923333
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00016.obj,Bicycle,18.58845975391028
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00386.obj,Bird,21.372521433522575
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m1473.obj,Bicycle,37.73813556340988
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00033.obj,Bicycle,37.77594496046239
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00904.obj,Bicycle,40.94689199529528
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00462.obj,Bicycle,66.3384340440563
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m67.obj,AquaticAnimal,67.76008909587168
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m478.obj,BuildingNonResidential,78.51104914860302
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m57.obj,AquaticAnimal,80.47016552850253
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00838.obj,Bicycle,82.67259767256212
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00708.obj,Bicycle,87.375246228175
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00514.obj,Bicycle,87.387204907692
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m53.obj,AquaticAnimal,91.67405776975593
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00040.obj,Bicycle,91.76021728243528
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00139.obj,Bottle,93.71337152218824
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m1476.obj,Bicycle,94.39939347016113
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00567.obj,Bicycle,94.4139580991363
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00599.obj,Bird,94.84701525600623
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m56.obj,AquaticAnimal,95.50951692563142
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00132.obj,Biplane,97.04865777133868
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m470.obj,BuildingNonResidential,98.66236046056692
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00123.obj,Bottle,100.05831767692045
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m59.obj,AquaticAnimal,101.025026977206
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00959.obj,Bottle,101.46502905457359
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,D00077.obj,Bicycle,103.26541295749323
./data_normalized/AquaticAnimal/m62.obj,AquaticAnimal,m64.obj,AquaticAnimal,104.32617203023385
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m63.obj,AquaticAnimal,0.0
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m1138.obj,Biplane,0.6331578560612096
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m475.obj,BuildingNonResidential,0.7493537881735347
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m391.obj,BuildingNonResidential,0.7719113334554405
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m390.obj,BuildingNonResidential,0.784680390173788
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m52.obj,Bird,0.8551050463991636
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m1123.obj,Biplane,0.9109107496065506
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,D00234.obj,Bird,0.9637964469650492
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,D00284.obj,Bird,1.0277057111599486
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m35.obj,Bird,1.0350217586607189
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,D00625.obj,Bird,1.1158785133057476
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m1121.obj,Biplane,1.1169488469709183
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,D00762.obj,Bird,1.1174448335154255
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m1144.obj,Biplane,1.3183642354221126
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m37.obj,Bird,1.3572797972486212
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m1343.obj,AircraftBuoyant,1.3589718785182887
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m33.obj,Bird,1.6263593388418787
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m45.obj,Bird,1.6267761047356004
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m1337.obj,AircraftBuoyant,1.630784256902826
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m385.obj,BuildingNonResidential,1.6886422453266368
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,D01109.obj,Bookset,1.7815980019297661
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,D01050.obj,Bookset,1.791638746741296
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m1345.obj,AircraftBuoyant,1.819476038895838
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,D01122.obj,Bookset,1.9440958992286328
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,D00922.obj,Bird,2.063899256247408
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m58.obj,AquaticAnimal,2.1376633330480224
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m382.obj,BuildingNonResidential,2.164116376573421
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m491.obj,Bottle,2.179396965142154
./data_normalized/AquaticAnimal/m63.obj,AquaticAnimal,m1338.obj,AircraftBuoyant,2.1974171262218065
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m64.obj,AquaticAnimal,0.0
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m1475.obj,Bicycle,0.6524324178018093
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m41.obj,Bird,1.6656067922893076
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m55.obj,AquaticAnimal,1.793613983111249
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00438.obj,Bird,2.1901771695493193
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00077.obj,Bicycle,2.6394909592035396
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00974.obj,Bicycle,2.669128299075498
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00959.obj,Bottle,3.168643939112033
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m70.obj,AquaticAnimal,3.5034517016786237
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m79.obj,AquaticAnimal,3.8806641779407847
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00123.obj,Bottle,4.538443637127501
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00558.obj,Bicycle,5.313841153858052
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00961.obj,Bird,5.32883823099184
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m470.obj,BuildingNonResidential,5.735786380727267
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m54.obj,AquaticAnimal,6.539287183512853
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m59.obj,AquaticAnimal,6.678007459885543
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00110.obj,Bed,6.69493138353468
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m1134.obj,Biplane,7.486408934264497
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00679.obj,Bottle,7.795567260989584
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00565.obj,Bed,7.874426424825472
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00132.obj,Biplane,8.119012762347223
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m81.obj,AquaticAnimal,8.692450175600626
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m72.obj,AquaticAnimal,8.716549272763078
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m56.obj,AquaticAnimal,8.833570195551538
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m465.obj,Apartment,9.05340733513295
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00555.obj,Bicycle,9.250588457270796
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00599.obj,Bird,9.565040837608949
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,m1476.obj,Bicycle,9.929620638942572
./data_normalized/AquaticAnimal/m64.obj,AquaticAnimal,D00567.obj,Bicycle,10.094542647508082
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m65.obj,AquaticAnimal,0.0
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m488.obj,Bottle,0.6672332126261982
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m472.obj,BuildingNonResidential,0.7520045561440241
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m1352.obj,AircraftBuoyant,0.7716181708870959
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m477.obj,BuildingNonResidential,0.7848124713628591
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m1131.obj,Biplane,0.8391745783809003
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,D00178.obj,Biplane,1.0058310224306086
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m31.obj,Bird,1.0563380212708613
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m1118.obj,Biplane,1.2044833105242543
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m66.obj,AquaticAnimal,1.3353347575375416
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m1120.obj,Biplane,1.5247208345941916
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m492.obj,Bottle,1.7528475340486023
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,D00271.obj,Bird,1.8605911109534217
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m479.obj,BuildingNonResidential,2.222085181268693
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m946.obj,Bed,2.2489980192721117
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m401.obj,BuildingNonResidential,2.301967114360994
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m1133.obj,Biplane,2.376884656164422
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m947.obj,Bed,2.4488656439682566
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m1136.obj,Biplane,2.5332075068680546
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m44.obj,Bird,2.6997341798538708
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,D00616.obj,Biplane,2.8656377576405014
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m30.obj,Bird,2.9226003821872766
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,D00311.obj,Bottle,3.1283861981750425
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m1126.obj,Biplane,3.13382994094775
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,D00490.obj,Biplane,3.2032433693297397
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m1342.obj,AircraftBuoyant,3.5025120011129283
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,D00632.obj,Biplane,3.616311225100067
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m50.obj,Bird,3.6688602518081703
./data_normalized/AquaticAnimal/m65.obj,AquaticAnimal,m409.obj,BuildingNonResidential,3.7812338525041755
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m66.obj,AquaticAnimal,0.0
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m488.obj,Bottle,0.870946277775072
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m1352.obj,AircraftBuoyant,1.1320232921878821
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m472.obj,BuildingNonResidential,1.1436520543988702
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m31.obj,Bird,1.1730094534059423
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m1131.obj,Biplane,1.187736223603121
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m65.obj,AquaticAnimal,1.3353347575375416
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m401.obj,BuildingNonResidential,1.385557310211359
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m1120.obj,Biplane,1.3948007807255423
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,D00178.obj,Biplane,1.3969644937068104
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,D00271.obj,Bird,1.4711514167191233
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m477.obj,BuildingNonResidential,1.592224303259929
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m1118.obj,Biplane,1.8511057874424586
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,D00616.obj,Biplane,1.9829498573075566
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m1126.obj,Biplane,2.398634156021748
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,D00311.obj,Bottle,2.401506839632989
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m946.obj,Bed,2.4276333403786285
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m492.obj,Bottle,2.616497784163049
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m947.obj,Bed,2.777502685018836
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,D00490.obj,Biplane,2.9191842170355704
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m479.obj,BuildingNonResidential,2.9367915452514453
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m1133.obj,Biplane,3.078056520152794
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m951.obj,Bed,3.101373724811325
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m1136.obj,Biplane,3.366145061322012
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m44.obj,Bird,3.5364313873198143
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,D00632.obj,Biplane,3.6552266928363886
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,D00373.obj,Biplane,3.656539533127495
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,D00538.obj,Bed,3.6995009628962015
./data_normalized/AquaticAnimal/m66.obj,AquaticAnimal,m75.obj,AquaticAnimal,3.7098837276826155
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m67.obj,AquaticAnimal,0.0
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00462.obj,Bicycle,3.2252175427850287
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m478.obj,BuildingNonResidential,10.757437126864644
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m57.obj,AquaticAnimal,12.715582917361374
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00838.obj,Bicycle,15.09160315253149
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00514.obj,Bicycle,19.70765910959014
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00708.obj,Bicycle,19.743159096669253
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m53.obj,AquaticAnimal,23.916417665620312
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00040.obj,Bicycle,24.108860120997853
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00139.obj,Bottle,26.095620014352924
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m1476.obj,Bicycle,26.641067703356104
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00567.obj,Bicycle,26.69928303855273
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00904.obj,Bicycle,26.906216063427117
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00599.obj,Bird,27.106707116473267
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m56.obj,AquaticAnimal,27.75277712105371
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00132.obj,Biplane,29.435391425933886
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m1473.obj,Bicycle,30.02542676169719
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00033.obj,Bicycle,30.07856063186428
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m470.obj,BuildingNonResidential,30.910384757371205
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00123.obj,Bottle,32.32276667170094
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m59.obj,AquaticAnimal,33.60032336993099
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00959.obj,Bottle,33.723719346474546
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00077.obj,Bicycle,35.560225549403484
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m64.obj,AquaticAnimal,36.56736454361311
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m1475.obj,Bicycle,36.827569345942216
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00974.obj,Bicycle,36.89549812319718
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00565.obj,Bed,37.39198023376943
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,m41.obj,Bird,38.20576256333429
./data_normalized/AquaticAnimal/m67.obj,AquaticAnimal,D00438.obj,Bird,38.229530137349336
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m68.obj,AquaticAnimal,7.105427357601002e-15
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m47.obj,Bird,0.3841305221570573
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m486.obj,Bottle,1.414328842878267
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m1137.obj,Biplane,1.671220124124809
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m483.obj,Bottle,2.023031528543761
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m69.obj,AquaticAnimal,2.3427460940163196
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m1132.obj,Biplane,2.9878505756004814
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m74.obj,AquaticAnimal,3.8676338800127357
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m72.obj,AquaticAnimal,3.9670533999379027
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m61.obj,AquaticAnimal,3.983056118341775
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m81.obj,AquaticAnimal,3.9857136178474937
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,D00750.obj,Bicycle,3.9973049244700234
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m1146.obj,Biplane,4.37387281401631
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,D00020.obj,Bottle,4.763311534639798
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,D00555.obj,Bicycle,4.79600798975706
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,D00736.obj,Bird,5.117418480484485
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m1134.obj,Biplane,5.210093305504757
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m465.obj,Apartment,5.271882872715643
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,D00931.obj,Bicycle,5.474202245395503
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m412.obj,BuildingNonResidential,5.579274985372331
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m78.obj,AquaticAnimal,5.5880703223653985
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,D00322.obj,Bed,5.787011201539596
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,D00930.obj,Bicycle,5.882277886236947
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m60.obj,AquaticAnimal,6.093275287143009
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m54.obj,AquaticAnimal,6.1569995802486766
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m1341.obj,AircraftBuoyant,6.237385161340513
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,D00716.obj,Bottle,6.304079506642493
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m1135.obj,Biplane,6.568268021039042
./data_normalized/AquaticAnimal/m68.obj,AquaticAnimal,m484.obj,Bottle,6.878839963585921
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m69.obj,AquaticAnimal,0.0
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m1137.obj,Biplane,0.9904422354699736
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m72.obj,AquaticAnimal,1.6832913166157615
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m81.obj,AquaticAnimal,1.7070504343577118
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m47.obj,Bird,2.175412595081999
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m68.obj,AquaticAnimal,2.3427460940163263
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m1134.obj,Biplane,2.9459773541562306
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,D00555.obj,Bicycle,3.0504951233066326
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m486.obj,Bottle,3.2565198456863413
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m465.obj,Apartment,3.6099330700829952
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m54.obj,AquaticAnimal,3.8597607070017617
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,m483.obj,Bottle,4.243165907489095
./data_normalized/AquaticAnimal/m69.obj,AquaticAnimal,D00750.obj,Bicycle,4.348349918746526
